AbnormalResources,AntiDebug,BrowserReferences,CompanyName,CryptoUsed,DomainNames,Dropper,FileSize,Filename,HidingImports,IllegitimatePrograms,MalwareFunctions,MalwareType,MatchingCompiler,Overlay,PEiDSignature,Packed,PossibleCompilersCount,UndesirableBehavior,WindowsNativeAPI
False,False,False,Microsoft,False,True,False,211738,9cefea92b9cdc474d05eb5d116051dae739c0f3a21beedc246a5b28a4b1dcda8,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,True,False,unknown,False,False,False,22912,9cebf848e961e56fe202d6408762e8a98259f2eacab7284b0dd133ddd3e072f2,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,14432,8c8107251a08b8d04ced0fdd36cb606dd4df76561e6ad01ccdba79de0df7f1bc,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,406528,8c8d26c77ee8aecb9542d5b725cfd4ec6f3c8d1837403296ed1e7f481aa3a2af,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,23840,9f2a73c4ec0cc5592c3dfba71fda4d2330c520f8bba5a23e5d482a29784f57a7,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,200192,9ef261947bee7493fd902602a259faa61fae4b6116d78fdd630e2d2fbe3a98db,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28768,9efdf150f6b992fe44a1218cf766c4f95a99de471f655fd7705a3d7a55b5e3d3,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,146432,9efb7512318d52b720679a70786b26051fe6444095b4c8fd08c7485cbba090a0,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28864,99d73dbef10dd8d24998e483773b490d6cd473767e96ca0b16bbc318145108d1,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,159232,99dad2d2966753d875ad0a7b292c0fb0b24ea739b5610fe40a1876092ea3fb8b,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,49472,99db3fcca63c4fbaa536a1e6210db3364b7b54ff75851645c47f45450c34b75f,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,2432,8baaaaa689143705b6872dee18a2033872fef1734704c2e2111551565169c8e4,False,False,False,rootkit,Microsoft Visual C++,False,False,True,1,False,False
False,True,False,unknown,False,False,False,23488,8ba313b483f4efb351676957c4d79dfd3eda03bd66aee12497d2d2029c2b7d69,False,True,False,farfli,unknown,False,False,True,0,True,True
True,False,False,unknown,False,False,False,143360,8ba823259da92c8e44c4a449c21ee4124dafc1a1c2914df1f615c416fc3798e1,False,False,False,vobfus,unknown,False,False,False,4,False,False
False,True,False,unknown,False,False,False,24192,8ba0b95ae7c01cb7b8bea3250db2a8d3dd5808f059c20012dace8ccf168479bf,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28864,9d1ef688e738833cc1552227d58d3fc1ba125964c7628ae2f463fc45a850a7b7,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,Microsoft,False,True,False,211787,9d1bb4c60d05efa96916e8d4e35703d729bc67e89bfdf37fa7fd9fe0fdfff06b,False,False,False,mofksys,unknown,True,True,False,2,False,False
False,True,False,unknown,False,False,False,23680,9d13f09cec1fc2bc7bc28f65fbfaee5e79593cb473c0913c57a988eeb2184d75,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,True,True,False,38104,84b0fbe8ccf4dbc72ffa447c8fe4ec8e98f67d038a3778ac2d6175058c331049,True,False,False,dialer,unknown,True,False,True,0,False,False
False,True,False,Microsoft,False,True,False,420864,84b7b0ff032039f9f41ee6181f18915a50ecc49baa10a48d5cd9ecbdde5f01fc,True,False,True,pfpk,unknown,False,True,True,0,True,False
False,False,False,unknown,False,False,False,148480,84bd5f2534459415baddc1d5104c7f3af024a05e379adec2f4a7b4950bc4274d,True,True,False,sdbot,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,True,18412,84b9814f8ebe3390403dac52407598cfdad230731f89845d21b0edcff4becd77,False,False,False,onlinegames,unknown,True,True,False,0,False,False
False,False,False,unknown,False,False,False,28448,86d950ddd357800ff3046c6d52a973f487d5cdba8203a8c57088120ee41d2a08,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28864,a35158604138a2372918c3d47b1870380696806369aedb2ce7bf8687a20a0588,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28768,a351219b2cc8173631cf9d37b595afab9ba13eed0e5e27c905d8dd15c798d243,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,23816,a35c97b5fa33c3f41d96edad476732f3f37e5962e237c120fc043ca0c5c171ff,True,False,False,dialer,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,47840,8874122095f31e65b0b0e65d01ef72f8bc51deaabc7812f37de8bff03ec36832,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,23456,887d0ceaac5a4e753af86a940d9141a7b247cc57897a3f687eb2cbe4fc72f90d,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,True,False,False,110592,a6a626c135b78942e444f129b96a3c1b4de67ad8db3771259e47718473215346,True,False,True,symmi,unknown,False,False,True,3,True,False
False,True,False,unknown,False,False,False,48672,a6a0f15054d0e2b24148736b78f3ab8fdbdf26aad5372ac2fcb71867502ba2d1,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28864,a6addd586785605427b764a71f13a967982e7edfa92408ab270b4804e83f3a90,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,48896,835a6503cc3170fa2303a4114b525fa1d40f7387db23df985f7002d6b9d29814,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28896,a13e372dfde6ecd360e71bf8de88ab19bde5f429260f2fe5c43c36b5740e2fa4,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,47104,a13c66597925434b670c1370f1a2922d4b68d8523d4965b5e23da12c7220b185,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,77561,a139120f8cf65fcceb38b57676cb8ec6890aba147ef235a7b3b74821ac8cfa1d,True,False,False,worm,unknown,True,True,True,0,False,False
False,False,False,unknown,False,False,False,28736,a131f49ae2ba584669cc471856a94b0c2c2f767c6d5dc15e005a54e3b19e7160,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,458752,a131b3e453282d28548450317fb9acc29760e6adde4cb806c896729cfc5b57b8,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,3342,a13f46abdec2fb1eb44ab0ee138adec3a5517e55b76c4bd63c17cda5cbf434f2,False,False,True,hacdef,unknown,True,False,True,0,False,True
False,False,False,unknown,False,False,False,544256,a597e1327ec790db629f84156e38c2c5147d6aae5730f2f2d57cf7f66c66ea35,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,135680,a59ab4c4f39d5ae4fea013fdefb80ae9333bec9482960e00d26a9e5b89410358,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,39552,a59cdda7ed111553c659c5ea5f0307e122cb8793d9ae3a6a3bebc7bb71d070ee,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,True,unknown,False,False,False,10240,97f28123cd461757f98deccee5067b4f51379537334e385e60a5b05b59e1087f,False,True,False,onlinegames,Microsoft Visual C++ 6.0 - 8.0,False,False,True,1,True,True
False,False,False,unknown,False,False,False,414946,97f5513822f96ffb1d0307d41feaaaa77edb07d787e83861d64349c2c176f387,True,False,False,msil,unknown,True,False,False,0,True,False
False,False,False,unknown,False,False,True,44544,97fb91ea809b78487d2f9df72390f36eb3b0beb15ea8c64a33a8a9b12f7371c6,True,False,False,startpage,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,32768,9772f35928b2a794eaebfb0395f878672f0a38bc22259e793549c700618b7286,False,False,False,buzus,MASM/TASM - sig2(h),True,True,True,1,True,False
False,True,False,unknown,False,False,False,27072,9776013734aa3b260042ae90fd88df6dd6f9faf25550dc8c936e950ae6e1eb8a,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,22464,97795eb19a350b1194f238b9473c273c5d4b0d7437d28484af609daff1764cbb,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29056,977360defeac178db2dedd45f4d54996e7322d615329bc3ad0a5c31da7185064,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,29184,97c161be64167cf0c6d1bfc2f7ab590f0db0f1304ad294d4b8b2f5b8379cc4f7,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,39392,97bf4fca499f172af8aad7b7b0c2ace9c713e2feba784c4321c1cead5039df7b,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,34304,97b52efdec64f56c8549480c28e3a6b09eaaa6e13947099a274ccdba27412e44,True,True,False,thaus,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,22304,97b9fcb3cf5e2dad22c086827e4d1d4b9200f7cb25581305f238f189807216e7,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,50560,9c51bd8e9a3d4f36f79de2755f0d835863fac678b62f95e94ddac06ddfb05fa2,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,20352,9c5bbbe4e6fb3b7693a0b5cacab598c6a444ec8152f7e4f6ef728d0c88f63127,False,True,False,rootkit,unknown,False,False,True,0,True,True
True,False,False,unknown,False,False,False,18695,9c50f2a0e683a97d59698c31616e8480c3c15353d9c579a8017055268fb6925d,False,False,False,onlinegames,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,222720,8567455b55bba7524d4103a33f3cc55ea2a6e4c5a76265783101b2fae4cb2b81,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,418816,856b9ef1fecbf80da1bccfe39e2dd08edb1fbbf3d482d9e552ae59ef9c9c5f0d,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,24000,9594a5d3350375ca918a996f7501051750a74012dc227ad6a18ce724f7a8a236,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,23008,959e4f40208b7546e3240e2c806f1bebe63567d441d2ce8f2b414c8fb10b7bd0,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,12032,a5091435112a17ec035b82ce833b2206bc2fc576c2e06bb4c43c865622126032,False,True,False,onlinegames,Microsoft Visual C++ 6.0 - 8.0,False,False,True,1,False,True
False,True,False,unknown,False,False,False,28608,9d87f3da8aaee58108f03140f169fa5ba44caf70e0446c9166d0b99a29457470,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,18752,9d8d415c70cad033c87d382aa55989c88dc28799c680fa785ca95c85023d4a4a,False,True,False,graftor,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,25600,9d87afe8906f5b3856a86d6153eae12a62e6d5f76f32468e93680399986d0c27,False,False,False,rootkit,Microsoft Visual C++,False,False,True,1,False,False
False,False,False,unknown,False,False,False,51648,8529df809113cf5315daf570dbe82bebe18cb7f47756b99693e52d3eaf5b38df,False,True,False,farfli,unknown,False,False,True,2,False,True
True,False,False,Marble Husk,False,False,False,56320,852758b06d250178cf12a027e394c4decb27835caa1c9d6acbf3cc61142cdfc6,True,True,False,barys,unknown,False,True,True,0,False,False
False,False,False,Microsoft Corporation,False,True,True,233472,852066d3fffe6ca2719ea0371bbf51350cd145d903215c5f2a4259d9dd76440c,False,False,False,sd70g4foy,unknown,False,False,False,2,True,False
False,True,False,unknown,False,False,False,532480,9122c6014704c8f5424cfe647f78eb2ccfc79e209b249dd578c15b20816462d9,True,False,True,alicia,"Borland Delphi 5 -> Portions Copyright (c) 1983,99 Borland (h)",False,False,False,1,False,False
False,False,False,unknown,False,False,False,460288,9d418d1aab6ad20968ca01fa4bac42b34b138219e1962687c9348c1bbacb752c,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,565760,9d4c98af2f1c51a1d23e2062fb2b60fe13c2edcdf521bf6a97de9fd6361b9404,False,False,False,bancos,unknown,True,False,True,0,False,False
True,True,False,unknown,True,False,False,2215936,9d4a8efde0ad4694a6e1cf6df21cc6996e65814ded1442f720efb57a5f263475,True,False,True,delfinject,unknown,True,False,True,3,False,False
False,True,False,unknown,False,False,False,49216,8e1c4febbb16587337681612305046030fcfcd5ced72becdb2d96b4322966951,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,131584,8e1148f3adf8c59079cec3307b6192ada8c8a3529cfa95bff43819d8f323c542,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,True,unknown,False,False,False,157572,8bccd6d2c4581c8559913f689a708d9d6bf4eea8b9acca4f738dcbcf05c70e28,False,True,False,adware,unknown,True,False,True,2,True,True
False,False,False,凤凰在线电影,False,False,False,386820,8bcf8c67cafe10f8868effa0911e6e3a1dbf399d764bb82888c41033f4b66333,True,False,True,"
",Microsoft Visual C++ 8.0,True,False,False,1,False,False
False,False,False,unknown,False,False,True,17476,8bc5742465a2fe0d226392183e7635c03ca54fc671e71a0b34b7fa81cbc0b77e,False,False,False,onlinegames,unknown,True,True,False,0,False,False
False,True,False,unknown,False,False,False,23392,87891ba3053a138be650a99b82b6706fc588333c957ce8aca4603203f0bee13b,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29184,878c6b83b6db8c16e8d8d2e3f14b1a20efc9418ca66c51f015b82be4d9d532c0,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,46560,8782142eef2082c5780d15de689f71109e7e6810ee192d8ef5b17e0fcf45e1ea,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29088,931b3277d2e963a1914a4710523d4b489dc54f64ef1c87483415daf47bcd71a4,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28576,931360d8ba4a6276b10ac4241ba87066db6de5b0b7f30f39c7726d5c92c484e3,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,True,unknown,False,False,False,50706,854a237f3d2819e286330455550fd7d5ec61f3ab04af38c3fca3754af33f2b72,False,False,False,strictor,unknown,True,False,False,0,True,False
False,False,False,unknown,False,False,False,28448,8548af8dc293962d99d70f7e7035b95d1adee18c7e84a031e9d7ae42328ecaba,False,True,False,koutodoor,unknown,False,False,True,0,False,True
False,False,False,Windows (R) 2000 DDK provider,False,True,False,25656,8544215eb8813a58987e0a52dc5757bab891960acb55159a963c37c91f687fc6,False,False,False,rootkit,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,193024,85428d6e673459c26ccfdb1b5a1936cec9b75bc08b91faee82079d877aba36c7,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,61440,9f4269cfe4d9a9843feee14ad82e5ad752bb01954f0e84018cbdc320e394cbe5,False,True,False,yakes,unknown,False,False,True,0,False,False
False,False,False,unknown,False,True,False,24576,9f462ee8aff10128d4fde946bdc12eab7d7932cd4391bddc959153fa6e890855,False,False,False,femad,unknown,False,False,False,3,False,False
False,True,False,unknown,False,False,False,21696,8a4750f3c980d979b391dc54dec2b4c0ac312e7c465d6aeccdee9889333f7e01,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,26432,8a456648ceadb259259fe59ad52433999560edce914b4622e9f3bc47b92f2f45,False,True,False,rootkit,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,262144,87dbc1932cc1937aefc02c544282a3aecf1cf30314be76cf964d32c156282f88,True,False,False,dldr,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,47360,87d7905f02106b97c6f9e36ac9e4728a88e47e0992ebb4f7b505deece49f0911,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29184,a38b79f50ac8bb120884f42116762a27d8f4005970452a77663cbfaa23b785e4,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,18272,a38fa3e798867907178a4c29d1d56084dc5065316ef7204fad61aea356b8f324,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,aa,False,False,False,116944,a3878f1b8522f03ac337e7488dd8ebf32038e6c690ff4bce5c6cdb6ac4982cf6,True,False,False,bancos,unknown,False,False,False,0,False,False
False,False,False,unknown,False,False,False,73728,a3880030d72198c3fa054de26ec2a7da9a526704fa132a6e094061c2eca0a510,False,False,False,buzus,unknown,False,False,True,2,False,False
False,False,False,unknown,False,True,False,221167,a3830274a35db8694f4c2174c45e35f218f1554a5e0557bfa78e965de4224105,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,False,False,28512,87506d50611717496bd23b813620de211a43e9746a28eae9069f34d74423e58f,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,Microsoft,False,True,False,211826,875d05f36e4b5dec1d95eaf10a20f2f06c770e683cc4b49afc2e096daf7ea952,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,False,True,unknown,False,True,True,175104,8754c6391812a04ff946a7d84083973d351d09fdeb733bf318934d9acaf60d93,True,True,False,genome,unknown,False,False,False,6,True,False
False,True,False,unknown,False,False,False,50528,a03767a3d6761127ec4dbc5b80951b450a647d6d1f74d8ce8fce259bef1300de,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,True,142336,83c06c94a852c6d643db6e24849733c3bd01fc4c5c6618972fc06e274b56438c,False,True,False,awawcuki,unknown,False,True,False,2,False,False
False,False,False,unknown,False,False,False,28864,83c1516b8cdfe949c1e12caf42dd40702ad0a09c87480862e7c2c2ed7fc4b6f5,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,True,True,False,304469,a09153ccafb3afe8e9d534f8fe90405a613a4443642066ae3a84d8ddf52d9840,True,True,False,hupigon,unknown,True,True,True,0,True,False
False,False,False,unknown,False,False,False,27872,a09aea25a85945e207b13f8ac8cba28a4db69b7210f3657fa265ac4ac5f4b36f,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,23808,9a78a61c371ecb8562ba63f53fa64a4c0ebf1992a5c8bb9aa97aa8437c4ecfb5,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,23072,a2fdbbdd80900bfba17d0a4604794c98fa63dac94b21a58f49968eaa32003fd8,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,51488,a2faf58c6a74cc02544ce431ff48eb6b4e58f67e2f5c078dff8ab9cb52cc7ee4,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,Company,False,False,False,27136,866fd94725340910b1a248fad6d862d7bc69f495990c5b756a2e1607847b1edc,True,False,False,notpa,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,29088,866539768b2c79520aca686414f3580315abcbc104b702c1ca02f2ae31707361,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,23816,866e93579089eae7d33bb6bb7fbafb3ca966a23a061d924f71b1ad93e77cf6a2,True,False,False,dialer,unknown,False,True,True,0,False,False
False,False,False,unknown,False,True,False,424606,9cbd677012acf0d4cba4d2b98cd5e607110f6a887388d96c05152f953e4aaae6,True,False,False,picsys,unknown,True,True,True,4,True,False
False,False,False,Microsoft,False,True,False,211841,9cb2cf2e3bb458b336591be87672ea6934d4f14efd50837afe5ad84ad9f059a0,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,False,False,unknown,False,False,False,28352,9cb4974d74857c50d6df7809dcbe9c3b83c3badd0c22dc85cad30f33932740d1,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28128,9cbc4e49f0f67e254c429932ceb39cad4de9c7a736ba00141ce9f15ae821e41d,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28256,8a366ca76d63fd60a89c314d8c6f9c5be59c7c085c9e48527103b38e745df1d7,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,327680,8a3f4e802c5c77e05236cec312059b5bc741806609af3153f98cba69b272fe30,True,True,False,winwebsec,unknown,True,True,True,3,False,False
False,False,False,unknown,False,False,False,340100,8a3212d890da350f20b38cdfd329814b30f1eae226271dc152e155226a8f311f,False,True,False,cinmus,Microsoft Visual C++,True,False,True,1,True,True
False,False,False,unknown,False,False,False,28736,8a3b36b7b0c7480ddc7cd11362baaa0d3371b50d731e8b0016be41cd4cbc5799,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,51936,9ac33938e82299ebcf186f4fbbb6712d895cd88f6e5590731c0d2a90313a14c2,False,True,False,farfli,unknown,False,False,True,0,False,True
True,False,False,unknown,False,False,False,92672,8db508cc9c06eb780ac767acfd477bd1303b733032026cb09601343e880ed2dd,True,False,False,femac,unknown,False,True,True,0,False,False
False,False,True,unknown,False,False,False,50706,85dab10f7fbc1ddb0818dcd0f57406aa8831234efbfc2138afda007ac6b118c7,False,False,False,startpage,unknown,True,False,False,0,True,False
False,False,False,unknown,False,False,False,28896,85d22aca2ea293b6e41d3e0f849843a14c1eb86eecba6bba187a1093cd4a87ab,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,433152,85d73ff7b93119b32565d8469732a4a4c24002fc76f8e286301135722333e213,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28256,810527489f26950b2a614011ee3c52befca9b89bec98a162b6cb494529883740,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28160,81031ef5bdb50e850a6550599cd0edb493bc6f1ab3f6da1349ff7d0284b60abf,False,True,False,rootkit,unknown,False,False,True,2,False,True
False,True,False,unknown,False,False,False,48032,8eca0280a4d17c8c2206ac448b570fc9ff15b50e18f87c7a2fa1b0785f466b98,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,26304,862faeadb2bb258854b054d0af3535c1101e0e57eed0ba21811dbb701aedd43d,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28608,862572f44af1d5e94fa6bf523d72299bddf4d0c35fdab3bc251b5582bc2db36a,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
True,False,False,unknown,False,False,False,195072,86252b45d2863d0a42a26636821b935b0e0bf0050551d568e3d7707f0d351422,True,True,False,buzus,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,30112,86274a25a0c4d773bbec28a283a4e1b3c8beb8cd6c7f8de6f3069cbd3268b40b,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,168612,862e2877eb5b7dde370bf3371c3b3bf7f8864cb4fe66f31a7adc9c2199b48768,False,True,False,obfuscated,Microsoft Visual C++,True,False,True,1,False,True
False,True,False,unknown,True,True,False,1055881,820299f9d292eb2501ba81bad50e21ca3cb486746ed5a13133972ddfafd63fe3,True,False,True,autoit,Microsoft Visual C++ 6.0 - 8.0,True,False,False,1,True,False
False,False,False,unknown,False,False,False,17920,820903b1f331415036a83d486f08d03dd5c97118a5511c9f6e411f554d9f5bd3,False,True,False,onlinegames,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,48512,9e819d93bc41450ef64e5d79e1ed9f9f6c14b530642b33bb5da839670026cd21,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,"Nullsoft, Inc.",False,True,False,31744,8054fa552ea0cd8be6667e09125ac84d1b4c95ed7c0a9eb32c58ab0299035d59,True,False,False,bu0brnjp7rei2,unknown,False,True,True,0,False,False
False,False,False,Microsoft,False,True,False,211904,8053c7d2d695a39f17bbb102de9b7f98bb34e89077e23bf0f6be673bed89fecb,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,False,False,unknown,False,False,False,29152,8050c6006cb4684dc59601d86ae082ae5cc71661f2be929cb62a60977d7c0aeb,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,380416,8059f77d890e099f3dd5c3dea9051252f0483a18016beebca76ee0259fec6a73,False,False,False,bancos,unknown,True,False,True,0,False,False
True,False,False,unknown,False,False,False,130048,805cdc205434131e9b71c6df48f6ab272109b694695e4d0d91c7afd3d6e2eed5,True,True,False,hmkfb0frcuoc,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,29888,805e2109c28546d92669c88bf53dbb9bf258c9a7b391c0e1e2562e1f798542c5,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28256,84ebf93a69dfda7a92dfcd835ab4fcbac24bf4b21d74ef45bcd4510823e52328,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28608,84eec8b80c80278bfaefdde9d74f713d96bdd894125c087b34b967a2178fa8ef,False,True,False,rootkit,unknown,False,False,True,0,False,True
True,False,False,khaled,False,False,False,136296,a68deff3fa6e14993a3fd3438a91c3f6f94488aaf0a46977ca759cbf4d9bf7a1,False,False,False,barys,unknown,True,False,False,4,False,False
False,False,False,SaMi--DZ,False,False,False,293888,8f5b01fcb7788652162613264fb36a5384faafd8ab4fb8923c4b13b092237405,True,False,False,vbkrypt,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,2784,8b912865153bdd09c2c6285618387e3a6ddc862ec8211edf810fb1183dd97500,False,False,False,rootkit,unknown,False,False,True,0,False,False
False,False,False,unknown,False,True,False,221140,8b948c88e170444fc4a649237c7ef73581018c54e106ce64344190e09bf787ea,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,True,False,unknown,False,False,False,23872,8b9301cf908dac4045b91c7f3801abc9e8ca1cf8b2c66b7db753f8bd6a75a47a,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,23424,8b9eb55f4cd2ec64984c1a64c3ed15c385d3cd94155040b4347913b94a8389b4,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,性吧,False,False,False,152064,8b9ea53f99566307d5d3a8f9ce05cf47d9629e8864690aff6823841d1cb3b725,False,False,False,ursu,unknown,True,True,True,2,False,False
False,True,False,unknown,False,False,False,21696,859ee29b60310bdb7dbebb063f9f6ee1db6d4b43c7391554526cb60bc0d69bbb,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,168740,85970b34b6399e41b1c5bb219e12b65506be31718c9a5fe5bbf5bfa4ced50291,False,True,False,rootkit,Microsoft Visual C++,True,False,True,1,False,True
False,False,False,Microsoft,False,True,False,211986,9b6d28a2ed929878c9cf454d77d490c41308e182c6cbdc909058b4aa218aaec7,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,True,False,unknown,False,False,True,61440,9b6dfe34218d0bdd9bb72a49b1fa983eac58e09d425f1144cb25516057b0b21a,False,True,False,emotetu,Microsoft Visual C++,False,False,False,1,True,False
